ALL_SPECIES_REPORTED,ATLAS_BLOCK,BCR_CODE,COUNTRY,COUNTRY_CODE,COUNTY,COUNTY_CODE,DURATION_MINUTES,EFFORT_AREA_HA,EFFORT_DISTANCE_KM,GROUP_IDENTIFIER,IBA_CODE,LAST_EDITED_DATE,LATITUDE,LOCALITY,LOCALITY_ID,LOCALITY_TYPE,LONGITUDE,MONTH,NCBA_APPROVED,NCBA_BLOCK,NCBA_COMMENTS,NCBA_REVIEWED,NCBA_REVIEWER,NCBA_REVIEW_DATE,NUMBER_OBSERVERS,OBSERVATION_DATE,OBSERVER_ID,PROJECT_CODE,PROTOCOL_CODE,PROTOCOL_TYPE,SAMPLING_EVENT_IDENTIFIER,STATE,STATE_CODE,TIME_OBSERVATIONS_STARTED,TRIP_COMMENTS,USFWS_CODE,YEAR,_id
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,53:25.1,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/10/2021,obsr1826657,EBIRD,P20,Incidental,S79020589,North Carolina,US-NC,13:53:00,,,2021,S79020589
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,40:07.2,35.762613,"NC State University, Raleigh US-NC 35.76261, -78.67216",L13193121,P,-78.672158,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/7/2021,obsr494951,EBIRD,P20,Incidental,S78824479,North Carolina,US-NC,11:39:00,,,2021,S78824479
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,25:59.7,35.772049,Raleigh,L131236,T,-78.6386337,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/6/2021,obsr2046829,EBIRD,P20,Incidental,S78778209,North Carolina,US-NC,9:30:00,,,2021,S78778209
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,03:07.6,35.769115,"Shaw University, Raleigh US-NC (35.7691,-78.6353)",L13352971,P,-78.635303,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/22/2021,obsr1008099,EBIRD,P20,Incidental,S79692294,North Carolina,US-NC,10:18:00,,,2021,S79692294
0,,29,United States,US,Wake,US-NC-183,60,0,2.414,,,46:39.9,35.772049,Raleigh,L131236,T,-78.6386337,1,0,Raleigh West SE,0,0,EBD Upload,,2,1/8/2021,obsr2046829,EBIRD,P22,Traveling,S78922046,North Carolina,US-NC,14:30:00,,,2021,S78922046
1,,29,United States,US,Wake,US-NC-183,11,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/18/2021,obsr408219,EBIRD,P21,Stationary,S79473496,North Carolina,US-NC,7:38:00,,,2021,S79473496
1,,29,United States,US,Wake,US-NC-183,44,0,2.169,,,17:51.8,35.7667941,Lake Raleigh,L876033,H,-78.6778808,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/30/2021,obsr2167126,EBIRD,P22,Traveling,S80150954,North Carolina,US-NC,16:32:00,,,2021,S80150954
1,,29,United States,US,Wake,US-NC-183,5,0,0,,,38:24.7,35.779328,"728 Parkham Ln, Raleigh US-NC (35.7793,-78.6516)",L9440912,P,-78.651572,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/25/2021,obsr962213,EBIRD,P21,Stationary,S79910240,North Carolina,US-NC,15:37:00,,,2021,S79910240
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,42:00.0,35.7717,Dorothea Gardens,L12204410,P,-78.649048,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/17/2021,obsr1334916,EBIRD,P20,Incidental,S79418592,North Carolina,US-NC,11:41:00,,,2021,S79418592
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,03:07.6,35.772049,Raleigh,L131236,T,-78.6386337,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/3/2021,obsr2046829,EBIRD,P20,Incidental,S78652715,North Carolina,US-NC,10:00:00,,,2021,S78652715
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,13:03.8,35.7717,Dorothea Gardens,L12204410,P,-78.649048,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/27/2021,obsr1334916,EBIRD,P20,Incidental,S79976015,North Carolina,US-NC,12:12:00,,,2021,S79976015
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,44:35.6,35.7717,Dorothea Gardens,L12204410,P,-78.649048,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/1/2021,obsr1334916,EBIRD,P20,Incidental,S78415394,North Carolina,US-NC,15:45:00,,,2021,S78415394
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,31:22.2,35.787129,"101 W Peace St, Raleigh US-NC (35.7871,-78.6399)",L13352982,P,-78.639864,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/22/2021,obsr1008099,EBIRD,P20,Incidental,S79692350,North Carolina,US-NC,10:38:00,,,2021,S79692350
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,31:22.2,35.78918,"3001 Hillsborough St, Raleigh US-NC 35.78918, -78.67722",L13122966,P,-78.67722,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/2/2021,obsr282948,EBIRD,P20,Incidental,S78459102,North Carolina,US-NC,6:03:00,,,2021,S78459102
1,,29,United States,US,Wake,US-NC-183,7,0,0,,,31:22.2,35.7622035,"1249 Farmers Market Drive, Raleigh, North Carolina, US (35.762, -78.663)",L13140882,P,-78.6632379,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/2/2021,obsr1553059,EBIRD,P21,Stationary,S78545883,North Carolina,US-NC,12:35:00,,,2021,S78545883
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,41:28.9,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/6/2021,obsr1826657,EBIRD,P20,Incidental,S78786971,North Carolina,US-NC,14:41:00,,,2021,S78786971
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,47:56.9,35.772049,Raleigh,L131236,T,-78.6386337,1,0,Raleigh West SE,0,0,EBD Upload,,2,1/4/2021,obsr2046829,EBIRD,P20,Incidental,S78681859,North Carolina,US-NC,15:00:00,,,2021,S78681859
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,16:52.8,35.772049,Raleigh,L131236,T,-78.6386337,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/7/2021,obsr2046829,EBIRD,P20,Incidental,S78862465,North Carolina,US-NC,9:30:00,,,2021,S78862465
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,15:44.6,35.788226,"200 W Peace St, Raleigh US-NC (35.7882,-78.6412)",L13150790,P,-78.641221,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/3/2021,obsr494951,EBIRD,P20,Incidental,S78591934,North Carolina,US-NC,14:25:00,,,2021,S78591934
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,47:44.5,35.788255,"1714 Park Dr, Raleigh US-NC 35.78825, -78.65873",L13194491,P,-78.658733,1,0,Raleigh West SE,0,0,EBD Upload,,1,1/7/2021,obsr171320,EBIRD,P20,Incidental,S78832052,North Carolina,US-NC,13:47:00,,,2021,S78832052
1,,29,United States,US,Wake,US-NC-183,2,0,0.161,,,03:07.6,35.7714955,"110 East South Street, Raleigh, North Carolina, US (35.771, -78.638)",L12652357,P,-78.6376754,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/17/2021,obsr1207962,EBIRD,P22,Traveling,S81806385,North Carolina,US-NC,10:44:00,,,2021,S81806385
1,,29,United States,US,Wake,US-NC-183,63,0,0,,,44:08.4,35.77348,909 W Lenoir St.,L13832586,P,-78.652803,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/25/2021,obsr282948,EBIRD,P21,Stationary,S82310621,North Carolina,US-NC,8:37:00,"Searching for Western Tanager. Private yard - homeowner not allowing access, birded with permission through friend.",,2021,S82310621
1,,29,United States,US,Wake,US-NC-183,161,0,5.44,,,11:08.2,35.7841695,"Pullen Road, Raleigh, North Carolina, US (35.784, -78.664)",L13362879,P,-78.6635058,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/6/2021,obsr1887051,EBIRD,P22,Traveling,S80519454,North Carolina,US-NC,9:28:00,,,2021,S80519454
1,,29,United States,US,Wake,US-NC-183,1,0,0,,,33:23.7,35.7711076,"118 East South Street, Raleigh, North Carolina, US (35.771, -78.638)",L8496855,P,-78.6380767,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/26/2021,obsr1207962,EBIRD,P21,Stationary,S82365715,North Carolina,US-NC,10:31:00,,,2021,S82365715
0,,29,United States,US,Wake,US-NC-183,3,0,0,,,05:56.0,35.77651,"605 Kirby St, Raleigh US-NC 35.77651, -78.66365",L13823883,P,-78.663655,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/24/2021,obsr673073,EBIRD,P21,Stationary,S82261860,North Carolina,US-NC,11:02:00,,,2021,S82261860
1,,29,United States,US,Wake,US-NC-183,35,0,0.324,,,31:22.2,35.787561,"311 Forest Rd, Raleigh US-NC (35.7876,-78.6563)",L7987522,P,-78.656314,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/13/2021,obsr1166113,EBIRD,P22,Traveling,S81188925,North Carolina,US-NC,13:15:00,,,2021,S81188925
1,,29,United States,US,Wake,US-NC-183,28,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/24/2021,obsr408219,EBIRD,P21,Stationary,S82253617,North Carolina,US-NC,7:59:00,,,2021,S82253617
1,,29,United States,US,Wake,US-NC-183,95,0,2.351,,,44:35.6,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/4/2021,obsr1826657,EBIRD,P22,Traveling,S80416282,North Carolina,US-NC,11:23:00,,,2021,S80416282
1,,29,United States,US,Wake,US-NC-183,58,0,1.21,,,44:35.6,35.772648,"Dorothea Dix Park, Raleigh US-NC 35.77265, -78.66364",L13538667,P,-78.663645,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/9/2021,obsr1448158,EBIRD,P22,Traveling,S80700423,North Carolina,US-NC,10:00:00,,,2021,S80700423
1,,29,United States,US,Wake,US-NC-183,25,0,0,,,26:56.6,35.7645278,State Farmers Market,L12139697,P,-78.6635995,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/5/2021,obsr1519781,EBIRD,P21,Stationary,S80484003,North Carolina,US-NC,10:34:00,,,2021,S80484003
1,,29,United States,US,Wake,US-NC-183,5,0,0,,,58:41.9,35.7717,Dorothea Gardens,L12204410,P,-78.649048,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/9/2021,obsr1334916,EBIRD,P21,Stationary,S80690863,North Carolina,US-NC,7:52:00,,,2021,S80690863
1,,29,United States,US,Wake,US-NC-183,90,0,0,,,31:22.2,35.772049,Raleigh,L131236,T,-78.6386337,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/12/2021,obsr2228523,EBIRD,P21,Stationary,S80954764,North Carolina,US-NC,10:15:00,,,2021,S80954764
1,,29,United States,US,Wake,US-NC-183,10,0,0,,,11:29.9,35.77348,909 W Lenoir St.,L13832586,P,-78.652803,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/28/2021,obsr282948,EBIRD,P21,Stationary,S82487013,North Carolina,US-NC,8:00:00,Private yard hosting WETA - homeowner not allowing access.,,2021,S82487013
1,,29,United States,US,Wake,US-NC-183,15,0,0,G7089638,,03:47.6,35.791434,"816 Gaston Wood Ct, Raleigh US-NC 35.79143, -78.64950",L13659081,P,-78.649498,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/14/2021,obsr2222817,EBIRD,P21,Stationary,S81357255,North Carolina,US-NC,10:14:00,,,2021,S81357255
1,,29,United States,US,Wake,US-NC-183,61,0,4.007,,,52:02.6,35.7886772,"311 Oberlin Road, Raleigh, North Carolina, US (35.789, -78.663)",L13528231,P,-78.6628907,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/8/2021,obsr1887051,EBIRD,P22,Traveling,S80641808,North Carolina,US-NC,8:49:00,,,2021,S80641808
1,,29,United States,US,Wake,US-NC-183,18,0,0.34,G6344892,,53:07.8,35.7667941,Lake Raleigh,L876033,H,-78.6778808,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/27/2021,obsr301564,EBIRD,P22,Traveling,S82428253,North Carolina,US-NC,11:16:00,w/Clyde S,,2021,S82428253
1,,29,United States,US,Wake,US-NC-183,43,0,1.851,,,59:44.7,35.7841695,"Pullen Road, Raleigh, North Carolina, US (35.784, -78.664)",L13362879,P,-78.6635058,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/23/2021,obsr1887051,EBIRD,P22,Traveling,S82203648,North Carolina,US-NC,9:15:00,,,2021,S82203648
1,,29,United States,US,Wake,US-NC-183,51,0,1.786,,,43:05.5,35.7841695,"Pullen Road, Raleigh, North Carolina, US (35.784, -78.664)",L13362879,P,-78.6635058,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/15/2021,obsr1887051,EBIRD,P22,Traveling,S81555955,North Carolina,US-NC,8:50:00,,,2021,S81555955
1,,29,United States,US,Wake,US-NC-183,17,0,0.638,,,23:19.8,35.7667941,Lake Raleigh,L876033,H,-78.6778808,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/20/2021,obsr1793936,EBIRD,P22,Traveling,S82015989,North Carolina,US-NC,14:01:00,"Clear and windy, 43F.",,2021,S82015989
0,,29,United States,US,Wake,US-NC-183,36,0,1.207,,,43:24.2,35.7841695,"Pullen Road, Raleigh, North Carolina, US (35.784, -78.664)",L13362879,P,-78.6635058,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/7/2021,obsr1887051,EBIRD,P22,Traveling,S80586714,North Carolina,US-NC,11:06:00,,,2021,S80586714
1,,29,United States,US,Wake,US-NC-183,70,0,3.219,,,44:35.6,35.785548,"NC State University, Raleigh US-NC 35.78555, -78.68166",L13818776,P,-78.681657,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/23/2021,obsr1578681,EBIRD,P22,Traveling,S82230952,North Carolina,US-NC,16:27:00,,,2021,S82230952
1,,29,United States,US,Wake,US-NC-183,27,0,0.385,,,02:36.4,35.7667941,Lake Raleigh,L876033,H,-78.6778808,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/27/2021,obsr1274411,EBIRD,P22,Traveling,S82450491,North Carolina,US-NC,15:34:00,,,2021,S82450491
1,,29,United States,US,Wake,US-NC-183,59,0,1.658,,,59:48.6,35.7841695,"Pullen Road, Raleigh, North Carolina, US (35.784, -78.664)",L13362879,P,-78.6635058,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/1/2021,obsr1887051,EBIRD,P22,Traveling,S80249397,North Carolina,US-NC,8:59:00,,,2021,S80249397
1,,29,United States,US,Wake,US-NC-183,35,0,5.977,,,34:49.6,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,2,0,Raleigh West SE,0,0,EBD Upload,,4,2/20/2021,obsr1793936,EBIRD,P22,Traveling,S82003676,North Carolina,US-NC,11:37:00,"Windy and clear, 41F.",,2021,S82003676
1,,29,United States,US,Wake,US-NC-183,83,0,2.832,,,26:52.1,35.7596482,Walnut Creek Trail--Wetland Center,L2393358,H,-78.6259881,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/20/2021,obsr1240583,EBIRD,P22,Traveling,S82010705,North Carolina,US-NC,12:03:00,,,2021,S82010705
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,15:44.6,35.790523,"640–676 Capital Blvd, Raleigh US-NC 35.79052, -78.64251",L13775763,P,-78.642514,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/20/2021,obsr1793936,EBIRD,P20,Incidental,S82007102,North Carolina,US-NC,12:48:00,,,2021,S82007102
1,,29,United States,US,Wake,US-NC-183,33,0,0,,,44:35.6,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/22/2021,obsr558431,EBIRD,P21,Stationary,S82142814,North Carolina,US-NC,7:51:00,,,2021,S82142814
1,,29,United States,US,Wake,US-NC-183,15,0,0,G7090203,,45:53.6,35.791383,"830 Gaston Wood Ct, Raleigh US-NC 35.79138, -78.64964",L13574034,P,-78.649641,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/12/2021,obsr2222817,EBIRD,P21,Stationary,S80888213,North Carolina,US-NC,9:15:00,,,2021,S80888213
1,,29,United States,US,Wake,US-NC-183,18,0,0.34,G6344892,,53:07.8,35.7667941,Lake Raleigh,L876033,H,-78.6778808,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/27/2021,obsr397382,EBIRD,P22,Traveling,S82472679,North Carolina,US-NC,11:16:00,,,2021,S82472679
1,,29,United States,US,Wake,US-NC-183,20,0,0,G7089637,,03:29.7,35.791434,"816 Gaston Wood Ct, Raleigh US-NC 35.79143, -78.64950",L13659081,P,-78.649498,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/15/2021,obsr2222817,EBIRD,P21,Stationary,S81610140,North Carolina,US-NC,12:45:00,,,2021,S81610140
1,,29,United States,US,Wake,US-NC-183,32,0,0,,,29:41.9,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/27/2021,obsr558431,EBIRD,P21,Stationary,S82601728,North Carolina,US-NC,14:40:00,,,2021,S82601728
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,44:35.6,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/18/2021,obsr558431,EBIRD,P21,Stationary,S81875917,North Carolina,US-NC,10:57:00,,,2021,S81875917
1,,29,United States,US,Wake,US-NC-183,28,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/11/2021,obsr408219,EBIRD,P21,Stationary,S80818843,North Carolina,US-NC,13:44:00,,,2021,S80818843
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/9/2021,obsr408219,EBIRD,P21,Stationary,S80704341,North Carolina,US-NC,11:30:00,,,2021,S80704341
1,,29,United States,US,Wake,US-NC-183,15,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/1/2021,obsr408219,EBIRD,P21,Stationary,S80249966,North Carolina,US-NC,9:54:00,,,2021,S80249966
1,,29,United States,US,Wake,US-NC-183,80,0,0.08,,,44:35.6,35.7871126,"Park Drive, Raleigh, North Carolina, US",L13091163,P,-78.6538952,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/13/2021,obsr918650,EBIRD,P22,Traveling,S81125005,North Carolina,US-NC,9:44:00,,,2021,S81125005
1,,29,United States,US,Wake,US-NC-183,37,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/15/2021,obsr408219,EBIRD,P21,Stationary,S81613629,North Carolina,US-NC,12:41:00,,,2021,S81613629
1,,29,United States,US,Wake,US-NC-183,25,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/5/2021,obsr408219,EBIRD,P21,Stationary,S80466192,North Carolina,US-NC,12:48:00,,,2021,S80466192
1,,29,United States,US,Wake,US-NC-183,20,0,0,,,15:59.9,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/28/2021,obsr408219,EBIRD,P21,Stationary,S82507056,North Carolina,US-NC,11:55:00,,,2021,S82507056
1,,29,United States,US,Wake,US-NC-183,120,0,3.219,,,44:35.6,35.7596482,Walnut Creek Trail--Wetland Center,L2393358,H,-78.6259881,2,0,Raleigh West SE,0,0,EBD Upload,,4,2/21/2021,obsr532079,EBIRD,P22,Traveling,S82111546,North Carolina,US-NC,13:30:00,,,2021,S82111546
1,,29,United States,US,Wake,US-NC-183,21,0,0,,,44:35.6,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/19/2021,obsr558431,EBIRD,P21,Stationary,S81954470,North Carolina,US-NC,15:35:00,,,2021,S81954470
1,,29,United States,US,Wake,US-NC-183,13,0,0,,,53:03.7,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/22/2021,obsr408219,EBIRD,P21,Stationary,S82141051,North Carolina,US-NC,7:39:00,,,2021,S82141051
1,,29,United States,US,Wake,US-NC-183,15,0,0,G7090207,,46:29.4,35.791383,"830 Gaston Wood Ct, Raleigh US-NC 35.79138, -78.64964",L13574034,P,-78.649641,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/13/2021,obsr2222817,EBIRD,P21,Stationary,S81092442,North Carolina,US-NC,8:48:00,,,2021,S81092442
1,,29,United States,US,Wake,US-NC-183,9,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/7/2021,obsr408219,EBIRD,P21,Stationary,S80589307,North Carolina,US-NC,12:02:00,,,2021,S80589307
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,44:35.6,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/13/2021,obsr558431,EBIRD,P21,Stationary,S81134467,North Carolina,US-NC,10:48:00,,,2021,S81134467
1,,29,United States,US,Wake,US-NC-183,19,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/13/2021,obsr408219,EBIRD,P21,Stationary,S81073019,North Carolina,US-NC,8:25:00,,,2021,S81073019
1,,29,United States,US,Wake,US-NC-183,121,0,0.917,,,44:35.6,35.7871126,"Park Drive, Raleigh, North Carolina, US",L13091163,P,-78.6538952,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/1/2021,obsr918650,EBIRD,P22,Traveling,S80288955,North Carolina,US-NC,14:25:00,,,2021,S80288955
1,,29,United States,US,Wake,US-NC-183,60,0,0,G6282019,,44:35.6,35.787371,"201 Groveland Ave, Raleigh US-NC 35.78737, -78.66115",L13629859,P,-78.661148,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/13/2021,obsr2245356,EBIRD,P21,Stationary,S81193184,North Carolina,US-NC,12:15:00,,,2021,S81193184
1,,29,United States,US,Wake,US-NC-183,21,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/2/2021,obsr408219,EBIRD,P21,Stationary,S80305122,North Carolina,US-NC,9:10:00,,,2021,S80305122
1,,29,United States,US,Wake,US-NC-183,60,0,0,G6282019,,44:35.6,35.787371,"201 Groveland Ave, Raleigh US-NC 35.78737, -78.66115",L13629859,P,-78.661148,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/13/2021,obsr2245253,EBIRD,P21,Stationary,S81198872,North Carolina,US-NC,12:15:00,,,2021,S81198872
1,,29,United States,US,Wake,US-NC-183,30,0,0,,,03:45.7,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/24/2021,obsr558431,EBIRD,P21,Stationary,S82325732,North Carolina,US-NC,15:06:00,,,2021,S82325732
1,,29,United States,US,Wake,US-NC-183,17,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/19/2021,obsr408219,EBIRD,P21,Stationary,S81930373,North Carolina,US-NC,9:49:00,,,2021,S81930373
1,,29,United States,US,Wake,US-NC-183,34,0,0.608,,,28:35.8,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,2,0,Raleigh West SE,0,0,EBD Upload,,2,2/20/2021,obsr1793936,EBIRD,P22,Traveling,S82022768,North Carolina,US-NC,14:53:00,"Clear, 44F.",,2021,S82022768
1,,29,United States,US,Wake,US-NC-183,32,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/16/2021,obsr408219,EBIRD,P21,Stationary,S81719455,North Carolina,US-NC,7:46:00,,,2021,S81719455
1,,29,United States,US,Wake,US-NC-183,28,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/14/2021,obsr408219,EBIRD,P21,Stationary,S81348022,North Carolina,US-NC,10:00:00,,,2021,S81348022
1,,29,United States,US,Wake,US-NC-183,20,0,0,,,44:35.6,35.7735815,Sams Backyard,L4321898,P,-78.6527649,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/10/2021,obsr408219,EBIRD,P21,Stationary,S80754950,North Carolina,US-NC,10:58:00,,,2021,S80754950
1,,29,United States,US,Wake,US-NC-183,30,0,0,,,10:49.2,35.7608077,Maywood,L13887527,P,-78.6516514,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/28/2021,obsr447853,EBIRD,P21,Stationary,S82605613,North Carolina,US-NC,15:45:00,,,2021,S82605613
1,,29,United States,US,Wake,US-NC-183,32,0,0,,,44:35.6,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/10/2021,obsr558431,EBIRD,P21,Stationary,S80781159,North Carolina,US-NC,16:19:00,,,2021,S80781159
1,,29,United States,US,Wake,US-NC-183,18,0,1.086,,,44:35.6,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/24/2021,obsr755111,EBIRD,P22,Traveling,S82253752,North Carolina,US-NC,8:17:00,,,2021,S82253752
1,,29,United States,US,Wake,US-NC-183,42,0,0,,,44:35.6,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/16/2021,obsr558431,EBIRD,P21,Stationary,S81735386,North Carolina,US-NC,10:11:00,,,2021,S81735386
1,,29,United States,US,Wake,US-NC-183,21,0,0,,,30:19.3,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/28/2021,obsr558431,EBIRD,P21,Stationary,S82601754,North Carolina,US-NC,15:22:00,,,2021,S82601754
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,29:24.4,35.750524,My Backyard,L6729139,P,-78.627133,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/26/2021,obsr558431,EBIRD,P21,Stationary,S82601713,North Carolina,US-NC,10:22:00,,,2021,S82601713
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,24:56.8,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/16/2021,obsr755111,EBIRD,P20,Incidental,S81742982,North Carolina,US-NC,12:23:00,,,2021,S81742982
1,,29,United States,US,Wake,US-NC-183,14,0,0.809,,,24:52.3,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/20/2021,obsr1793936,EBIRD,P22,Traveling,S81998684,North Carolina,US-NC,11:06:00,,,2021,S81998684
1,,29,United States,US,Wake,US-NC-183,120,0,0,,,44:35.6,35.772049,Raleigh,L131236,T,-78.6386337,2,0,Raleigh West SE,0,0,EBD Upload,,1,2/15/2021,obsr2266272,EBIRD,P21,Stationary,S81566942,North Carolina,US-NC,8:35:00,,,2021,S81566942
